id_colaborador,nome,id_genero,idade,id_raca,id_formacao,id_estado,tempo_de_casa,id_departamento,id_senioridade,id_regiao,id_faixa_idade,id_faixa_tempo_de_casa
794,Jair de Siqueira Vaz,1,36,4,4,19,8,5,3,4,3,4
807,Ezequiel Lúcio Isapen Neto,1,42,2,2,19,2,2,3,4,4,2
810,Demilson Filipe Schmidt Pydredre,1,26,2,2,19,6,1,2,4,2,3
812,Artur da Luz,1,34,2,3,19,9,5,3,4,3,4
814,Ramon Dionísio Frias,1,52,4,3,19,9,5,2,4,5,4
815,Décio Hamilton Cavalcante Dulphoholason de Assunção,1,29,4,2,19,8,9,1,4,2,4
831,Tiago Lucas Ifepy,1,20,4,2,19,3,9,3,4,1,2
857,Quico de Simões Pakrafamsam,1,26,4,2,19,4,5,1,4,2,3
883,Victor Armando Repahe de Viana,1,25,5,2,19,5,5,1,4,2,3
891,Reinaldo da Rocha de Vieira Faioso,1,27,4,3,19,9,9,2,4,2,4
902,Tatiana Lúcia de Peres Borba,2,40,2,4,19,5,9,2,4,3,3
923,Maria Ruteegu,2,38,2,2,19,3,8,1,4,3,2
926,Lívia Jeniffer Ximenes,2,35,2,5,19,5,2,1,4,3,3
944,Jardel de Lacerda,1,21,2,2,19,3,1,6,4,2,2
997,Renato Luke Rosatto Beira,1,27,2,2,19,7,2,1,4,2,4
1022,Giuseppe Vinícius de Barbosa Júnior,1,46,4,3,19,7,5,6,4,4,4
1023,Everaldo Alce Iuason Giriba,1,34,2,4,19,3,2,6,4,3,2
1027,Diogo Estrada Júnior,1,33,4,1,19,3,7,3,4,3,2
1031,Daniel Nicolas dos Santos,1,27,4,4,19,10,3,6,4,2,5
1045,Nivaldo Vitor Falppeov,1,24,2,3,19,6,3,2,4,2,3
1047,Rafael Zewoa de Lemos,1,19,4,5,19,8,5,5,4,1,4
1064,Anakin Samuel Gomes do Prado de França Júnior,1,28,4,2,19,3,1,1,4,2,2
1076,Paula da Graça,2,38,5,3,19,3,7,3,4,3,2
1084,Vanda Maria Iopeo,2,40,4,2,19,4,4,1,4,3,3
1088,Lili de Viana Fragoso Martinez,2,35,4,2,19,3,4,2,4,3,2
1112,Laércio Júlio Castelo Terceiro,1,26,2,2,19,4,4,1,4,2,3
1117,Diego Piernson de Lima Utri,1,29,2,2,19,8,5,2,4,2,4
1131,Érica da Silva,2,28,2,1,19,11,4,5,4,2,5
1137,Bartolomeu de Barbosa das Neves,1,39,4,3,19,5,6,5,4,3,3
1148,Kátia Rute Blebrevitanvic de Cabral,2,36,5,3,19,12,5,6,4,3,5
1149,Martin Pisutsua de Pinheiro,1,22,2,2,19,4,2,1,4,2,3
1150,Gilberto Leonardo Teles,1,39,5,2,19,5,5,3,4,3,3
1164,Arnaldo Leopoldo Elena,1,22,4,2,19,2,4,1,4,2,2
1167,Wagner Henrique Nunes,1,23,2,3,19,4,1,2,4,2,3
1182,Wagner Nivaldo de Sampaio,1,51,2,2,19,7,4,6,4,5,4
1192,Roberval Xavier de Diniz,1,20,5,2,19,2,5,6,4,1,2
1206,Carlos dos Santos Sanches,1,27,2,4,19,4,3,1,4,2,3
1220,Romildo Washington da Silva,1,34,2,2,19,4,1,3,4,3,3
1222,Simone de Morais Iago,2,29,4,2,19,7,1,2,4,2,4
1228,João de França dos Reis do Nascimento,1,30,2,6,19,8,2,1,4,2,4
1231,Clotilde Zara Ievic,2,36,4,5,19,4,6,1,4,3,3
1238,Gilmara Sabrina Rangel,2,47,5,1,19,5,2,1,4,4,3
1239,Wally de Monteiro Fontes,1,18,2,2,19,4,3,2,4,1,3
1249,Jardel Nathan de Barbosa dos Santos,1,35,2,2,19,6,2,2,4,3,3
1266,Elano de Pinheiro Olcez,1,36,4,2,19,11,6,6,4,3,5
1267,Artur Gabriel Jiztuson Terceiro,1,24,5,5,19,4,6,3,4,2,3
1268,Júlia Peiman Sirnom,2,27,2,3,19,5,3,6,4,2,3
1276,Selena Mel de Monteiro do Maranhão Frias,2,36,2,2,19,10,1,1,4,3,5
1280,Victor Yogepoto Júnior,1,25,2,2,19,1,1,2,4,2,2
1288,Jardel Wellington de Martins Júnior,1,19,2,2,19,8,5,3,4,1,4
1316,Karin de Sampaio Castelo Branco,2,27,2,2,19,6,3,5,4,2,3
1317,Luigi Azpernimivic,1,29,2,2,19,2,2,2,4,2,2
1333,Ciro Hilton Vasseyrnman,1,40,2,2,19,4,2,2,4,3,3
1338,Pedro de Oliva Gizu,1,35,2,2,19,12,9,2,4,3,5
1342,Yolanda Maesoz,2,25,4,5,19,2,9,3,4,2,2
1349,Karl Valter de Oliveira Neto,1,47,2,3,19,0,1,6,4,4,1
1364,Matheus Martinho de Leite dos Reis Isue,1,32,4,1,19,6,3,1,4,3,3
1377,Aécio David do Prado Chiyuzu,1,27,4,3,19,4,5,3,4,2,3
1396,Ciro Augusto Castelo,1,31,2,2,19,5,5,3,4,3,3
1410,Romildo Xavier de Silveira Seixas Couto,1,25,2,2,19,7,6,5,4,2,4
1413,Danilo Giovanni de Leite,1,36,2,2,19,9,9,1,4,3,4
1425,Altino de Novais,1,24,2,2,19,10,8,6,4,2,5
1431,Cirilo Pinhão,1,25,2,2,19,8,2,2,4,2,4
1462,Rosângela Madalena das Neves Ximenes,2,20,4,4,19,5,1,1,4,1,3
1478,Marlon Nathan de França,1,36,4,2,19,8,9,6,4,3,4
1480,Olímpia de Toledo da Silva Pimenta,2,30,4,2,19,4,8,2,4,2,3
1491,Ney de Palhares,1,23,4,2,19,8,8,1,4,2,4
1495,Poliana Cibele de Trindade,2,42,2,1,19,5,6,2,4,4,3
1501,Arilda Zenaide Souto,2,21,2,2,19,5,5,1,4,2,3
1510,João Iaman de Toledo,1,22,2,4,19,4,6,2,4,2,3
1512,Maria Janete Penedo,2,33,2,2,19,5,2,6,4,3,3
1519,Cícero Paim,1,35,2,2,19,8,9,6,4,3,4
1525,Adônis Michel de Sobral Dias Zukiya,1,23,2,2,19,9,9,1,4,2,4
1531,Telma Marcela Herrera,2,45,5,2,19,1,8,5,4,4,2
1543,Frederico de Farias Gomes,1,22,4,3,19,4,3,3,4,2,3
1571,Mateus Nisari Eypobe,1,38,2,2,19,6,8,2,4,3,3
1572,Mike de Monteiro,1,33,2,4,19,5,5,1,4,3,3
1574,Edilene de Chaves,2,35,2,2,19,6,4,1,4,3,3
1580,Avelino Renato da Silva,1,19,2,4,19,5,4,6,4,1,3
1588,Frederico Edu de Gusmões Sagunu,1,38,4,2,19,10,8,1,4,3,5
1597,Eliel Pimenta Obrimã de Cabral,1,28,2,2,19,6,6,5,4,2,3
1618,Marciano David Naves,1,18,4,2,19,8,1,3,4,1,4
1624,Breno Xerxes Oivlaca de Melo,1,41,4,3,19,0,6,2,4,4,1
1641,Aloísio Iago Cavalcante,1,20,5,2,19,4,2,2,4,1,3
1647,Breno Edson da Silva,1,31,4,4,19,5,4,4,4,3,3
1650,Abigail Amélia Klein Sidro,2,31,2,2,19,2,4,1,4,3,2
1661,Patrick Alessandre de Toledo Júnior,1,31,5,3,19,7,5,1,4,3,4
1664,Juliana Zuleide de Alvim Tuzdi,2,32,2,4,19,7,9,3,4,3,4
1667,Tiago Borba de Morais Gonipason,1,27,2,4,19,8,5,6,4,2,4
1688,Maria Lana Dias,2,21,5,2,19,5,1,2,4,2,3
1693,Manuel de Espanha,1,23,2,4,19,5,8,6,4,2,3
1721,Quico Rivaldo Valverde,1,26,2,2,19,4,3,2,4,2,3
1722,Ayrton Wellington de Holanda Frias,1,28,2,2,19,1,5,6,4,2,2
1724,Hércules Nilo de Álvares Pumvuvic,1,37,4,2,19,5,6,1,4,3,3
1726,Táles Altair Fyone de Santo Antônio,1,23,4,3,19,7,9,1,4,2,4
1728,Túlio Laerte de Alvim Fragoso Mercado,1,31,2,2,19,10,7,3,4,3,5
1740,Quênia dos Santos,2,36,2,5,19,7,4,1,4,3,4
1776,Isaías Jonathan da Silva,1,36,4,2,19,6,6,5,4,3,3
1804,Maria Soason,2,26,2,2,19,1,7,6,4,2,2
1825,Alberto Eric Mysgemfasov da Silva,1,39,4,2,19,8,9,2,4,3,4
1847,Wilson Goyuka,1,25,4,5,19,5,9,2,4,2,3
1851,Helder de Alencar Júnior,1,43,4,4,19,4,8,5,4,4,3
1857,Raul da Silva,1,23,4,2,19,3,5,5,4,2,2
1858,Jacinto Azloyl Júnior,1,21,2,2,19,5,6,1,4,2,3
1874,Alex Pisveboã Gimay Dopim Júnior,1,38,2,2,19,3,2,3,4,3,2
1889,Simão da Silva Yuko Usahate,1,21,5,5,19,6,6,6,4,2,3
1896,Giuseppe de Oliveira dos Santos Mole,1,22,2,2,19,5,4,5,4,2,3
1909,Lucas de Sobral Moen,1,48,2,2,19,4,3,5,4,4,3
1924,André de Ferraz Iavi,1,40,2,2,19,2,6,1,4,3,2
1926,Jairo Heitor da Encarnação,1,29,4,3,19,2,4,3,4,2,2
1927,Milton Emanoel Riybryto,1,34,5,2,19,3,6,1,4,3,2
1929,Fernanda Anmu Blurazson Frias,2,37,2,2,19,5,5,1,4,3,3
1940,Henrique de Tozetto Chavernen,1,31,5,2,19,2,7,6,4,3,2
1949,Raul de Torquato Gapupebo,1,35,2,5,19,8,6,1,4,3,4
1957,Ricardo Roberto da Costa de Souza,1,36,4,1,19,4,6,3,4,3,3
1959,Nilo Gonie Runipuke Ryitil,1,35,2,2,19,2,1,5,4,3,2
1963,Amarildo Jonathan Siuã,1,52,4,5,19,1,7,2,4,5,2
1968,Jeferson Naves Rodrigues Milani,1,22,4,3,19,4,5,2,4,2,3
1981,Mike Oflalovoson,1,33,4,2,19,3,5,2,4,3,2
1991,Hugo Ezequiel Evean,1,28,4,5,19,5,7,2,4,2,3
1996,Fabrício Eril,1,23,4,3,19,0,4,1,4,2,1
1998,Daniel Couto,1,31,2,5,19,2,5,6,4,3,2
2043,Isabel da Conceição de Martins,2,25,4,2,19,3,5,1,4,2,2
2049,Vitor Robson Nafe Fortes,1,29,2,2,19,5,9,2,4,2,3
2056,Adriano Espada de Lacerda,1,43,2,2,19,6,6,1,4,4,3
2074,Mateus Aseson da Silva,1,26,4,2,19,6,3,1,4,2,3
2079,Fagner de Souza,1,33,4,2,19,4,5,6,4,3,3
2093,Thiago Nivaldo de Lemes Abiã,1,33,4,2,19,5,7,1,4,3,3
2106,Alessandre de Cabral,1,23,5,2,19,4,4,2,4,2,3
2114,Quênia Eva Dias de Osório Sanches,2,36,4,2,19,9,3,2,4,3,4
2129,Max Afruz da Serra Júnior,1,29,4,3,19,3,7,2,4,2,2
2136,Luciana Cecília da Silva Oyer,2,29,2,2,19,5,8,1,4,2,3
2141,Batista Eidil de Barbosa Acicesa,1,38,4,2,19,2,9,2,4,3,2
2149,Ricardo Marciano de Pereira,1,26,2,2,19,5,7,5,4,2,3
2174,Meire de Barbosa,2,31,4,2,19,4,2,2,4,3,3
2178,Lígia de Novais,2,33,2,2,19,6,5,3,4,3,3
2179,Ney Ivan de Souza,1,44,2,2,19,1,8,2,4,4,2
2180,Christie de Cerqueira Uslaneman,2,28,2,1,19,5,3,2,4,2,3
2219,Pedro Oanão,1,22,2,2,19,6,6,3,4,2,3
2222,Otaviano Eaman,1,39,2,2,19,9,3,1,4,3,4
2227,Alex Kori do Vale Gomes,1,35,2,5,19,12,9,1,4,3,5
2246,Alex Gusunyzel de Parreira,1,34,2,3,19,5,4,1,4,3,3
2261,Olímpia de Macedo,2,31,2,2,19,8,3,1,4,3,4
2280,Márcio Marlon de Barbosa Oscotas Nunes,1,37,5,2,19,4,8,2,4,3,3
2286,Marco Ramon de Paiva,1,24,5,2,19,6,8,1,4,2,3
2306,Eduardo Elias de Barros,1,44,2,2,19,12,9,3,4,4,5
2311,Jesus de Lacerda,1,40,2,2,19,7,2,1,4,3,4
2346,Adriano Mariano de Leão,1,33,4,2,19,6,1,1,4,3,3
2354,Rodrigo da Silva,1,33,4,2,19,3,2,1,4,3,2
2361,Batista do Nascimento,1,25,4,2,19,12,2,3,4,2,5
2362,Igor Frias Fortes,1,35,4,4,19,10,4,2,4,3,5
2363,Matilde de Pereira Schneider,2,24,4,2,19,6,1,6,4,2,3
2375,Otávia Maria de Oliveira,2,18,2,2,19,3,4,3,4,1,2
2376,Luís Uojula Fomeamdus Júnior,1,24,4,2,19,6,5,2,4,2,3
2381,Hildebrando Nicolau de Morais,1,22,2,4,19,6,5,6,4,2,3
2387,Iago Tiago da Silva de Toledo,1,24,5,2,19,8,5,1,4,2,4
2390,Davi Xerxes Ernunimszezson Amimboson,1,52,4,2,19,7,7,1,4,5,4
2391,Willian Fabrício Pobotoza dos Reis de Salvador,1,43,4,2,19,8,9,5,4,4,4
2398,Tainara Fruipe de Osório,2,30,5,2,19,9,1,1,4,2,4
2407,Hugo Wellington Ilgriprum Lopes de Malta,1,23,3,2,19,2,5,3,4,2,2
2410,Olavo de Palhares Auomson,1,27,4,5,19,2,7,1,4,2,2
2414,Adônis de Fraga,1,35,4,2,19,2,5,2,4,3,2
2455,Ismael da Silva de São Pedro,1,45,2,2,19,8,4,1,4,4,4
2458,Augusto de Sampaio da Lira,1,28,4,3,19,3,4,2,4,2,2
2463,Simão Amarildo Befukide de Pimentel,1,24,5,3,19,8,8,1,4,2,4
2468,Pedro Niru,1,41,4,5,19,5,2,1,4,4,3
2474,Heitor Márcio da Paixão,1,31,4,2,19,5,1,2,4,3,3
2476,Olga Eulália da Silva,2,32,2,5,19,9,9,1,4,3,4
2477,Ana de Silveira Wenanvic Eniã,2,38,2,2,19,7,6,3,4,3,4
2483,Plínio de Garcia Borba,1,34,2,2,19,2,8,1,4,3,2
2484,Alexandre de Salvador do Rio,1,19,2,1,19,5,2,2,4,1,3
2486,Yuri Branco Aezucleman,1,19,4,5,19,6,2,6,4,1,3
2502,Keyla Ayu Terceiro,2,28,5,2,19,5,1,2,4,2,3
2503,Luzia Hellen Werner,2,29,2,4,19,0,2,1,4,2,1
2514,Benjamin de Freitas Neto,1,20,5,5,19,6,9,2,4,1,3
2516,Michel Ramon Oeão de Alvarenga,1,37,4,2,19,5,8,1,4,3,3
2529,Aécio de Souza Klein,1,24,4,4,19,3,3,2,4,2,2
2540,Miguel Hércules Beepo Yiov de Duarte,1,30,4,5,19,2,1,5,4,2,2
2542,Fred de Pacheco da Silva,1,45,4,5,19,2,9,2,4,4,2
2546,Walderice Somo,2,40,5,2,19,5,8,1,4,3,3
2549,Ademar Anakin Ialvic Flennu Júnior,1,23,4,2,19,8,7,1,4,2,4
2551,Avelino Vaz Nunes Watsu Júnior,1,31,4,3,19,8,3,1,4,3,4
2553,Fabrício Herrera de Ayres,1,34,2,2,19,5,8,3,4,3,3
2570,Xilena Rute Durnrrai da Nóbrega,2,21,4,2,19,7,4,5,4,2,4
2573,Bóris Emanoã Franaeson,1,26,4,5,19,5,4,3,4,2,3
2658,Jesus Phio,1,23,2,2,19,5,9,3,4,2,3
2664,Alessandre Iasriman Oaner,1,29,2,2,19,7,2,1,4,2,4
2698,Fabiana Leila Queuan de Gusmões do Rio,2,32,2,2,19,7,1,6,4,3,4
2708,Dionísio Wellington de Ramos dos Santos Pinhão Júnior,1,43,2,2,19,1,1,3,4,4,2
2725,Ronaldo Trevisan,1,33,2,2,19,7,2,2,4,3,4
2736,Victor Elano Eavic,1,20,2,2,19,5,9,4,4,1,3
2769,Davi Greue de Barbosa Júnior,1,26,2,3,19,3,7,6,4,2,2
2786,Antônio Gilmar Irnfi dos Santos,1,35,4,2,19,7,6,1,4,3,4
2791,Sebastião dos Santos Devuão de Brandão,1,22,4,2,19,9,9,4,4,2,4
2802,Maurício Guyudo Rossi,1,21,4,2,19,9,6,3,4,2,4
2814,Jaziel de Gusmão,1,28,4,3,19,1,5,6,4,2,2
2836,Murilo Ismael Weber de Barros,1,37,3,2,19,0,5,1,4,3,1
2841,João Jovuryernov Anhesson,1,18,4,2,19,5,2,2,4,1,3
2846,Ciro Xavier Sanches da Silva de Parreira,1,40,4,2,19,5,1,3,4,3,3
2850,Albano Inácio Ulun da Silva,1,24,5,2,19,2,8,3,4,2,2
2887,Eric Oséas de Trindade Pupuzu,1,26,4,2,19,4,7,1,4,2,3
2888,Leopoldo Ivan Rosa Júnior,1,19,5,5,19,10,9,3,4,1,5
2891,Lucas Alexandre de Santo Antônio,1,33,4,2,19,5,1,1,4,3,3
2903,Margarida Viviane Fueo Prates,2,36,4,3,19,10,8,3,4,3,5
2930,Itamar Shauov Coutinho Seixas,1,48,4,5,19,6,6,1,4,4,3
2958,Josilda de Morais Dlieava,2,21,4,4,19,6,5,1,4,2,3
2998,Marco de Carvalho,1,44,2,3,19,0,2,1,4,4,1
3006,Jonas Gustavo de Barboza,1,35,1,2,19,6,7,3,4,3,3
3008,Gustavo Túlio de Nogueira Júnior,1,19,2,2,19,8,2,1,4,1,4
3034,Ivone Rose Imason Schmidt,2,22,2,2,19,5,1,2,4,2,3
3044,Alberto Rosa,1,34,4,3,19,4,6,3,4,3,3
3051,Chico Efeveinão da Silva,1,21,4,2,19,6,8,6,4,2,3
3054,André de Lima,1,37,2,2,19,4,1,3,4,3,3
3095,Cirilo Roho de Pereira Neto,1,33,2,3,19,11,4,3,4,3,5
3096,Anakin Samuel Soredo,1,48,2,2,19,8,7,3,4,4,4
3099,Felipe Henrique Oernvic,1,41,2,5,19,1,6,6,4,4,2
3130,Altair Anderson Cisoason,1,18,4,2,19,6,7,2,4,1,3
3152,Helena da Silva,2,29,4,3,19,5,9,3,4,2,3
3172,Anakin Ethorn,1,22,2,2,19,2,8,2,4,2,2
3178,Laís Palruo Mineiro,2,27,5,2,19,6,1,1,4,2,3
3196,Alessandre Prates de Ortega Ximenes,1,37,2,2,19,8,8,1,4,3,4
3215,Leopoldo Ricardo Mime,1,28,2,3,19,9,8,5,4,2,4
3216,Wellington de Barros,1,37,4,4,19,4,5,1,4,3,3
3229,Ana Olga Dotojise Omzo,2,29,4,2,19,5,1,1,4,2,3
3232,Diego Victor Ponao Júnior,1,23,2,2,19,6,1,1,4,2,3
3247,Nilton Nipopu,1,28,4,4,19,10,6,1,4,2,5
3270,Eliomar Lívia de Alvim,2,27,4,2,19,4,1,1,4,2,3
3275,Camila de Alvarenga dos Santos,2,31,2,2,19,5,2,1,4,3,3
3278,Edinaldo Michel Martinez do Espírito Santo de Sales,1,30,4,4,19,5,5,6,4,2,3
3282,Arlete de Figueiredo,2,33,4,2,19,4,5,1,4,3,3
3303,Jesus João Buarque Preabo Nunes,1,30,2,2,19,5,6,6,4,2,3
3314,Eleonora Laern de Álvares Castelo Branco,2,25,2,4,19,1,1,5,4,2,2
3324,Raí Toninho de Matos Neto,1,48,4,2,19,3,2,5,4,4,2
3329,Amália Marielle da Paixão de Campos,2,19,4,2,19,3,1,3,4,1,2
3333,Israel Edu Feafuvic Frias de Pereira,1,48,2,5,19,3,7,2,4,4,2
3334,Everton Natosys,1,35,4,1,19,6,7,1,4,3,3
3336,Nilo Torres,1,37,2,3,19,2,1,2,4,3,2
3368,Isac Eustáquio de Aguiar,1,43,2,2,19,2,7,5,4,4,2
3382,Andressa Fontes de Gusmões,2,31,4,4,19,4,3,6,4,3,3
3423,José Mike Fontes,1,34,4,2,19,7,7,5,4,3,4
3448,Inácio Fred de Fernandes,1,22,2,2,19,9,3,2,4,2,4
3460,Shirley Hilda da Silva Soadromson,2,28,4,4,19,1,5,1,4,2,2
3464,Heitor Tiago Shibitsu Júnior,1,23,2,2,19,6,8,2,4,2,3
3469,Eunice Saimmi,2,34,2,4,19,3,3,1,4,3,2
3470,Talita Ivone de Osório,2,25,2,2,19,6,3,6,4,2,3
3471,Manoel Edinaldo do Paraná Zoyuya,1,26,2,5,19,5,7,2,4,2,3
3500,Dara Mourão de Osório Laldo,2,41,4,2,19,7,8,3,4,4,4
3502,Fagner Leopoldo Gutierrez de Moura,1,22,4,2,19,7,4,6,4,2,4
3519,Guilherme de Moreira,1,30,4,4,19,6,8,3,4,2,3
3534,Arthur de Andrade Chomoão,1,33,4,2,19,6,3,5,4,3,3
3545,Jorge Táles Hen,1,42,2,2,19,0,4,6,4,4,1
3547,Suzy Tânia de Toledo,2,38,4,2,19,9,6,5,4,3,4
3558,Leandro da Silva Espada Júnior,1,24,4,2,19,3,6,2,4,2,2
3560,Arlete Juliana de Guimarães do Paraná,2,20,2,2,19,1,6,5,4,1,2
3570,Diogo Arnaldo Pinto,1,27,5,2,19,8,4,3,4,2,4
3589,Marco de Barbosa Pemoho Meto,1,37,4,5,19,8,8,6,4,3,4
3603,Albino Isaías de Barbosa da Silva,1,49,2,2,19,7,5,2,4,4,4
3604,Luigi Ronaldo de Figueiredo Neto,1,21,5,2,19,7,7,3,4,2,4
3617,Kevin de Figueira Yrnirnisci,1,32,4,2,19,3,7,3,4,3,2
3619,Hélio Eufi,1,21,5,2,19,6,9,1,4,2,3
3630,Wilson Raí do Amaral de Morais,1,22,4,2,19,7,7,1,4,2,4
3641,Wilson Romildo Fynta de Souza Fraomelov,1,34,2,5,19,4,2,5,4,3,3
3642,Mariana Christie Gomes,2,24,2,3,19,2,5,2,4,2,2
3645,Ângelo Giuseppe da Silva,1,31,2,4,19,5,2,1,4,3,3
3664,Ronaldo Breno de Arruda,1,33,4,2,19,4,2,5,4,3,3
3692,Maísa de Lemos,2,31,2,2,19,10,5,2,4,3,5
3717,Suzana Iposme da Serra,2,24,2,2,19,2,6,3,4,2,2
3719,Paula Flaviana Fecisi,2,34,4,5,19,8,6,5,4,3,4
3733,Lisa Lúcia da Silva de Souza,2,37,2,2,19,7,1,6,4,3,4
3743,Dionísio Mase Bucrason Gomes,1,31,2,3,19,5,7,3,4,3,3
3749,Rivaldo de Tavares,1,33,2,3,19,7,7,4,4,3,4
3767,Leandro Maciel d'Ávila Júnior,1,31,2,2,19,6,7,1,4,3,3
3775,Edu Ornbuziaz,1,21,2,2,19,4,8,1,4,2,3
3787,Severino Wahadoji,1,21,4,4,19,2,9,1,4,2,2
3795,Jair Jairo do Piauí Jangada de Duarte,1,37,4,3,19,4,3,5,4,3,3
3803,Manuel Aurélio de Palhares Ennu,1,32,4,3,19,8,3,1,4,3,4
3829,Antônio Ciro de Britto,1,32,4,2,19,5,7,1,4,3,3
3831,Bernardo Castelo Branco Lazrepyz,1,26,2,2,19,1,1,5,4,2,2
3851,Ali Cauê de Toledo,1,43,2,2,19,1,9,5,4,4,2
3864,Rodrigo de Abreu,1,41,2,2,19,7,9,2,4,4,4
3880,Barnabé Zogoszizrim,1,28,4,3,19,6,8,6,4,2,3
3884,Beto Arthur de Matos Buarque,1,22,2,2,19,4,4,3,4,2,3
3895,Heitor Saulo Gomes,1,33,2,2,19,10,4,1,4,3,5
3900,Eduardo Coutinho de Maia,1,48,4,1,19,3,4,1,4,4,2
3919,Alan Jonathan de Drummond dos Santos Neto,1,22,2,2,19,12,8,3,4,2,5
3942,Marcelo Ciro Onla de Albuquerque,1,34,4,2,19,9,1,2,4,3,4
3945,Mariano Benedito da Costa,1,37,2,3,19,6,2,6,4,3,3
3954,Reginaldo Artur de Oliva Schneider,1,42,2,5,19,5,2,3,4,4,3
3956,Bóris Juliano Lopes,1,41,4,2,19,4,5,3,4,4,3
3979,Mike de Oliveira Terceiro,1,31,2,5,19,10,8,3,4,3,5
3994,Nathan de Souza,1,18,2,4,19,11,7,6,4,1,5
4012,Otávio Jonathan Eha,1,50,2,3,19,5,4,3,4,4,3
4020,Ronaldo Rodrigo da Silva,1,43,2,2,19,0,4,6,4,4,1
4023,Caio Alosmevic de Campos,1,34,5,5,19,4,7,2,4,3,3
4033,Otávio de Santana Netrolosuan,1,24,2,2,19,3,8,5,4,2,2
4034,Laura Sonbi Mekeda Uicroi,2,55,4,2,19,5,2,3,4,5,3
4045,Otto de Pereira Plischinenmy,1,22,5,2,19,8,2,2,4,2,4
4046,João Batista de Munhoz,1,34,2,2,19,5,2,1,4,3,3
4048,Leonardo da Silva,1,51,2,2,19,4,9,2,4,5,3
4066,Hellen Caroline Enemeiman Eguson,2,37,4,2,19,6,5,2,4,3,3
4075,Paula de Borges,2,32,2,2,19,6,1,3,4,3,3
4079,Fátima Leonara Estrada,2,31,5,2,19,2,7,6,4,3,2
4102,Elano da Silva Matepeso,1,34,4,5,19,10,8,1,4,3,5
4113,Ramon Leo Ambrodan,1,34,4,4,19,7,4,1,4,3,4
4117,Tomáz de Morais Veckieolman dos Santos,1,47,4,4,19,7,5,6,4,4,4
4137,Roberto Benjamin da Silva Finquo,1,28,4,1,19,3,5,5,4,2,2
4149,Mara Maria Ximenes,2,21,5,3,19,8,5,1,4,2,4
4156,Eustáquio Marco Prates Gutierrez Bita,1,18,4,2,19,5,6,1,4,1,3
4171,Adílson Umseman Prorneim,1,19,4,2,19,3,1,1,4,1,2
4182,Anderson de Moreira,1,18,2,2,19,5,1,2,4,1,3
4197,Gilson Martin de Siqueira,1,21,4,2,19,0,2,2,4,2,1
4222,Fabiano Chico Pororn Júnior,1,19,4,2,19,8,3,2,4,1,4
4266,Tânia Anna de Uchôa,2,48,4,2,19,5,6,6,4,4,3
4283,Zulmira Teda,2,26,5,1,19,3,6,3,4,2,2
4294,Rodrigo Izoeman de Souza,1,19,2,2,19,3,9,1,4,1,2
4304,Xerxes Aurélio de Vasconcelos da Mata,1,42,4,2,19,7,9,2,4,4,4
4311,Isac Agofrosaov de Alcântara Júnior,1,22,4,2,19,5,5,6,4,2,3
4313,Bento de Viana,1,48,5,4,19,8,6,3,4,4,4
4326,Hilton Jaziel Franco de Mendonça,1,20,4,2,19,6,8,3,4,1,3
4338,Nicolas Josiel Temoo dos Santos de Menezes,1,47,2,3,19,10,9,2,4,4,5
4339,Felipe Jangada,1,42,2,2,19,8,2,1,4,4,4
4343,Gustavo de Gusmão Mineiro,1,27,4,2,19,6,4,3,4,2,3
4348,Matilde de Martins,2,40,2,1,19,10,7,1,4,3,5
4350,Fred Elói Prates,1,18,2,4,19,2,8,1,4,1,2
4366,Jonas Luís Ciynuzda Drirntha,1,30,5,2,19,5,6,1,4,2,3
4369,Rodrigo Usurn Júnior,1,19,4,2,19,9,4,1,4,1,4
4374,Gilson Márcio Peme,1,47,4,5,19,0,2,5,4,4,1
4381,Carlos Leopoldo Ibres de Peixoto,1,22,5,2,19,2,2,2,4,2,2
4392,Martin Roetobi Gomes,1,36,2,5,19,7,1,6,4,3,4
4393,Xerxes da Silva,1,18,2,2,19,5,5,5,4,1,3
4405,Michel Martinez Júnior,1,27,4,2,19,4,3,2,4,2,3
4430,Igor Ronaldo Duque de Cardozo,1,21,4,2,19,2,3,1,4,2,2
4434,Áureo Mimiu,1,33,5,2,19,4,4,2,4,3,3
4449,Albano Ximenes,1,32,2,2,19,3,4,5,4,3,2
4452,Lívia Anna da Rocha Mobo Ydrason,2,27,4,3,19,7,3,6,4,2,4
4456,João Osvaldo Mamohehi,1,29,5,2,19,5,5,1,4,2,3
4459,Robson Câmara,1,29,2,2,19,0,2,2,4,2,1
4460,Roger de Silveira Ivaemvic,1,30,4,2,19,9,3,2,4,2,4
4471,Joel Daniel Rodrigues da Silva de Andrade,1,33,2,2,19,5,3,1,4,3,3
4473,Alisson de Assunção Júnior,1,20,2,2,19,5,1,5,4,1,3
4481,Cícero Heron de Souza do Nascimento Eseman,1,38,4,3,19,5,9,2,4,3,3
4490,Paulo de Machado Noajizo Vaz,1,37,4,5,19,7,4,3,4,3,4
4492,Reinaldo de Albuquerque Neto,1,25,4,2,19,4,6,3,4,2,3
4499,Alexandre Tito Cumes,1,39,2,2,19,10,5,3,4,3,5
4505,Rosana Bete Vialyer,2,39,4,2,19,9,1,1,4,3,4
4518,Décio Gilberto de Junqueira,1,37,4,2,19,6,9,2,4,3,3
4519,Antônio de Uchôa,1,26,2,2,19,5,6,3,4,2,3
